24698	Planu Asaun Komunidade Saniamentu Higine (PAKSI)	Planu Asaun Komunidade Saniamentu Higine (PAKSI)	\N	\N	\N	Halo Promosaun no Edukasaun Sauade Higine liu-liu ba Saude Ambiental	Halo Promosaun no Edukasaun Sauade Higine liu-liu ba Saude Ambiental	\N	\N	\N	\N	\N	2016-05-24	\N	\N	\N	\N	\N	A	\N	\N	\N
24756	Holtikultura	Holtikultura	\N	\N	\N	Kuda modo mutin, metan, brinjela no Tomati	Kuda modo mutin, metan, brinjela no Tomati	\N	\N	\N	2016-06-01	2017-06-30	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24758	Saniamentu	Saniamentu	\N	\N	\N	Halo Sintina ba komunidade Kbi'it Laek	Halo Sintina ba komunidade Kbi'it Laek	\N	\N	\N	2016-04-01	2016-12-31	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24759	Wash Project (Water and Sanitation)	Wash Project (Water and Sanitation)	\N	\N	\N	Kanalizasaun be'e mos no treinamentu ba Grupu Maneja Fasilidade (GMF) be'e mos	Kanalizasaun be'e mos no treinamentu ba Grupu Maneja Fasilidade (GMF) be'e mos	\N	\N	\N	2015-08-01	2016-08-31	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24760	Teki Toke	Teki Toke	\N	\N	\N	Produs Programa Radio Magazine ho episode 40 kona ba foin sa'e hari'i paz no kontribui ba nasaun	Produs Programa Radio Magazine ho episode 40 kona ba foin sa'e hari'i paz no kontribui ba nasaun	\N	\N	\N	2016-03-01	2016-12-31	2016-05-24	\N	\N	\N	\N	\N	A	\N	\N	\N
24752	Rehabilitasaun be'e mos	Rehabilitasaun be'e mos	\N	\N	\N	Fornesementu be'e mos ba komunidade iha suku Bobocase	Fornesementu be'e mos ba komunidade iha suku Bobocase	\N	\N	\N	2015-01-05	2016-05-31	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24074	Water Sanitation and Education Hygiene	\N	Water Sanitation and Education Hygiene	\N	\N	Provides construction and sanitation facilities and hygiene education for rural people	\N	Provides construction and sanitation facilities and hygiene education for rural people	\N	\N	2016-04-01	2017-03-31	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24397	Education Formal	\N	Education Formal	\N	\N	Open primary school	\N	Open primary school	\N	\N	2003-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24761	Kuidadu no Suporta ba ema ne'ebe moris ho HIV SIDA/ AIDS iha Timor Leste	Kuidadu no Suporta ba ema ne'ebe moris ho HIV SIDA/ AIDS iha Timor Leste	\N	\N	\N	Fp suporta ba ema ne'ebe hetan moras HIV SIDA/ AIDS	Fp suporta ba ema ne'ebe hetan moras HIV SIDA/ AIDS	\N	\N	\N	2010-01-01	\N	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24762	Humanitaria	Humanitaria	\N	\N	\N	Restorasaun Familia (RFL) ne'ebe mak lakon iha okupasaun Indonesia	Restorasaun Familia (RFL) ne'ebe mak lakon iha okupasaun Indonesia	\N	\N	\N	2014-01-01	\N	2016-05-24	\N	\N	\N	\N	\N	A	1	\N	\N
24602	Health	Saude	Health	\N	\N	Raising awareness of maternal and child health and nutrition	Sosialization saude	Raising awareness of maternal and child health and nutrition	\N	\N	2001-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23857	Strengthen Health Care in implementing the District Primary Activities (HADIAK)	\N	Strengthen Health Care in implementing the District Primary Activities (HADIAK)	\N	\N	Technical support to improve primary integrated healthcare espesial for in hard to-reach areas	\N	Technical support to improve primary integrated healthcare espesial for in hard to-reach areas	\N	\N	2011-02-01	2015-09-30	2016-07-14	\N	\N	\N	\N	\N	C	\N	\N	\N
24767	Timor-Leste: Fiscal Policy for Improved Service Delivery	\N	Timor-Leste: Fiscal Policy for Improved Service Delivery	\N	\N	Policy and legal reforms prepared. Capacity of the MOF strengthened	\N	Policy and legal reforms prepared. Capacity of the MOF strengthened	\N	\N	2016-07-05	2018-12-31	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24771	Timor-Leste: Infrastructure Management	\N	Timor-Leste: Infrastructure Management	\N	\N	The TA has made progress on both streams of work: (i) the development of the Strategic Results Plan, and (ii) the establishment of a Capacity Development Framework.	\N	The TA has made progress on both streams of work: (i) the development of the Strategic Results Plan, and (ii) the establishment of a Capacity Development Framework.	\N	\N	2014-12-31	2017-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24770	Timor-Leste: Expansion of Financial Services	\N	Timor-Leste: Expansion of Financial Services	\N	\N	The project team continues to consult with BNCTL; development partners and government agencie	\N	The project team continues to consult with BNCTL; development partners and government agencie	\N	\N	2014-12-30	2018-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24755	Agrikultura	Agrikultura	\N	\N	\N	Reflorestasaun	Reflorestasaun	\N	\N	\N	2016-02-01	2017-02-28	2016-07-29	\N	\N	\N	\N	\N	C	1	\N	\N
23906	Peace and Youth Promotion – The Peace Fund	\N	Peace and Youth Promotion – The Peace Fund	\N	\N	The Peace and Youth Promotion – The Peace Fund project’s objective is to support measures of qualified institutions for youth promotion to enable young people for non-violent conflict transformation. Therefore the projects offers advisory service and funding  to civil society organisations focusing on conflict prevention, gender equality, human and child rights as well as on civic education. It liaises between cross-sectorial stakeholders in the youth sector for joint action planning, assists youth centres in various districts and provides training for youth workers and future youth leaders. All project activities are designed and carried out in close cooperation with the State Secretary for Youth and Sports (SEJD). Further cooperation partners are the national NGO Forum (FONGTIL), the  Youth Parliament (CNJTL) as well as the women network Rede Feto.	Suporta kapasidade ba atór estadu no sosiedade sivíl Timor Leste nian ne’ebe serbisu iha seitor juventude.	The Peace and Youth Promotion – The Peace Fund project’s objective is to support measures of qualified institutions for youth promotion to enable young people for non-violent conflict transformation. Therefore the projects offers advisory service and funding  to civil society organisations focusing on conflict prevention, gender equality, human and child rights as well as on civic education. It liaises between cross-sectorial stakeholders in the youth sector for joint action planning, assists youth centres in various districts and provides training for youth workers and future youth leaders. All project activities are designed and carried out in close cooperation with the State Secretary for Youth and Sports (SEJD). Further cooperation partners are the national NGO Forum (FONGTIL), the  Youth Parliament (CNJTL) as well as the women network Rede Feto.	\N	\N	2014-01-01	2017-12-30	2016-05-31	\N	\N	\N	\N	\N	A	\N	10	\N
24764	Pre Skolar Alternativa Komunidade	Pre Skolar Alternativa Komunidade	\N	\N	\N	Prepara labarik nia Mentalidade	Prepara labarik nia Mentalidade	\N	\N	\N	2015-07-01	2016-12-01	2016-06-24	\N	\N	\N	\N	\N	A	1	\N	\N
24574	Agrikultura	Agrikultura	\N	\N	\N	Produsaun Agrikultura no Hortikultura	Produsaun Agrikultura no Hortikultura	\N	\N	\N	2013-06-01	2016-10-31	2016-06-24	\N	\N	\N	\N	\N	A	1	\N	\N
24765	Agrikultura	Agrikultura	\N	\N	\N	Hasae Resiliensia Komunidade Oecusse	Hasae Resiliensia Komunidade Oecusse	\N	\N	\N	2015-07-01	2018-04-30	2016-06-27	\N	\N	\N	\N	\N	A	1	\N	\N
23510	Academica/ Institutu Peskiza	Academica/ Institutu Peskiza	\N	\N	\N	Formasaun Rekursu Humanu	Formasaun Rekursu Humanu	\N	\N	\N	2012-01-02	\N	2016-06-28	\N	\N	\N	\N	\N	A	1	\N	\N
24707	Agriculture	\N	Agriculture	\N	\N	Horticulture, reforestation and environment, livestock and fisheries	\N	Horticulture, reforestation and environment, livestock and fisheries	\N	\N	2010-05-03	\N	2016-06-28	\N	\N	\N	\N	\N	A	1	\N	\N
24109	Capacity Strengthening Program	\N	Capacity Strengthening Program	\N	\N	Capacity Strengthening for youth, Spesial course Inglish and Course Portugues	\N	Capacity Strengthening for youth, Spesial course Inglish and Course Portugues	\N	\N	2016-02-01	\N	2016-06-28	\N	\N	\N	\N	\N	A	1	\N	\N
24766	A strong agriculture for the safety environment in the future	\N	A strong agriculture for the safety environment in the future	\N	\N	\N	\N	\N	\N	\N	2015-04-01	2016-03-31	2016-06-29	\N	\N	\N	\N	\N	C	1	\N	\N
23440	Education non Formal	\N	Education non Formal	\N	\N	Computer training for youth, and office skills, music, art and Sport	\N	Computer training for youth, and office skills, music, art and Sport	\N	\N	2014-02-01	\N	2016-07-05	\N	\N	\N	\N	\N	C	\N	\N	\N
23748	Innovative approches to food in security	\N	Innovative approches to food in security	\N	\N	\N	\N	\N	\N	\N	2011-12-23	2015-06-22	2016-07-05	\N	\N	\N	\N	\N	C	\N	\N	\N
24607	Advocacy and Monitoring	\N	Advocacy and Monitoring	\N	\N	Create monitoring for goverment program and ONG in Municipiu Aileu	\N	Create monitoring for goverment program and ONG in Municipiu Aileu	\N	\N	2014-10-01	\N	2016-07-05	\N	\N	\N	\N	\N	C	\N	\N	\N
23653	Advocacy and Capacity Strengthening	\N	Advocacy and Capacity Strengthening	\N	\N	\N	\N	\N	\N	\N	2010-06-01	\N	2016-07-05	\N	\N	\N	\N	\N	C	\N	\N	\N
24204	Action for Anti Tobacco Initiatives and Regulation (ATIR)	\N	Action for Anti Tobacco Initiatives and Regulation (ATIR)	\N	\N	Banning Advertisements that promote tobcco usage, Graphic Warnings on chigarette packets, Smoke free	\N	Banning Advertisements that promote tobcco usage, Graphic Warnings on chigarette packets, Smoke free	\N	\N	2014-09-01	2016-02-01	2016-07-05	\N	\N	\N	\N	\N	C	\N	\N	\N
23470	Economic Development	\N	Economic Development	\N	\N	Keep the fish and Micro Credit	\N	Keep the fish and Micro Credit	\N	\N	2008-02-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23469	Economic Development	\N	Economic Development	\N	\N	Agriculture, sewing clothes, Microfinance and Credit	\N	Agriculture, sewing clothes, Microfinance and Credit	\N	\N	2005-02-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23764	Compact Teacher Training	\N	Compact Teacher Training	\N	\N	Treinamentu ba Profesor primaria, dezena rekursu parendizazem ba fornesedor formasaun sira	\N	Treinamentu ba Profesor primaria, dezena rekursu parendizazem ba fornesedor formasaun sira	\N	\N	2011-07-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24277	Coperative	\N	Coperative	\N	\N	Simpan Pinjam Iha Grupu Laran	\N	Simpan Pinjam Iha Grupu Laran	\N	\N	2014-08-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23629	Coperative	\N	Coperative	\N	\N	Giving Credit for community in the rural area	\N	Giving Credit for community in the rural area	\N	\N	2008-08-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23932	Disaster Risk Reduction and Climate Change Adaptation in the Dili-Ainaro Corridor	\N	Disaster Risk Reduction and Climate Change Adaptation in the Dili-Ainaro Corridor	\N	\N	Seeks to reduce the risks faces from natural disasters and climate change & help minimize the losses	\N	Seeks to reduce the risks faces from natural disasters and climate change & help minimize the losses	\N	\N	2013-01-01	2015-12-30	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23542	Education and Capacity Building	\N	Education and Capacity Building	\N	\N	English language courses and portugues	\N	English language courses and portugues	\N	\N	2013-07-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23657	Education Formal	\N	Education Formal	\N	\N	Training all Teacher	\N	Training all Teacher	\N	\N	2001-08-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24253	Education Non Formal	\N	Education Non Formal	\N	\N	Courses IT, Capacity building for youth in Municipiul Lautem	\N	Courses IT, Capacity building for youth in Municipiul Lautem	\N	\N	2012-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24355	Food Processing	\N	Food Processing	\N	\N	Along with members of the group make coconut oil and banana chips	\N	Along with members of the group make coconut oil and banana chips	\N	\N	2004-03-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23697	House Hold	\N	House Hold	\N	\N	Horticulture, Chicken Farm,	\N	Horticulture, Chicken Farm,	\N	\N	2011-07-16	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24336	Local Rice	\N	Local Rice	\N	\N	Rice Memramo	\N	Rice Memramo	\N	\N	2014-07-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23567	Local Products	\N	Local Products	\N	\N	Make jam, making kripik, fuel as virgem, tamarind and rabusadu credit loans to member	\N	Make jam, making kripik, fuel as virgem, tamarind and rabusadu credit loans to member	\N	\N	2010-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
4424	Small Business	\N	Small Business	\N	\N	\N	\N	\N	\N	\N	2004-06-24	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24002	Tradisional & Contemporary Handicafts, Bags, and Homewares	\N	Tradisional & Contemporary Handicafts, Bags, and Homewares	\N	\N	Organization providing jobs and income for rural and illiterate women, specialising in tradisional	\N	Organization providing jobs and income for rural and illiterate women, specialising in tradisional	\N	\N	2014-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23575	Professional social formation in East Timor	\N	Professional social formation in East Timor	\N	\N	\N	\N	\N	\N	\N	2010-06-01	\N	2016-07-12	\N	\N	\N	\N	\N	C	\N	\N	\N
24768	Timor-Leste: Capacity for Regional Economic Integration	\N	Timor-Leste: Capacity for Regional Economic Integration	\N	\N	\N	\N	\N	\N	\N	2016-04-22	2018-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24773	Timor-Leste: Policy and Planning for Skills Development in Secondary Education	\N	Timor-Leste: Policy and Planning for Skills Development in Secondary Education	\N	\N	All relevant stakeholders including government officials, school officials, industry representatives, and community leaders will be involved.	\N	All relevant stakeholders including government officials, school officials, industry representatives, and community leaders will be involved.	\N	\N	2016-02-25	2018-12-31	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24774	Timor-Leste: Preparing for Regional Economic Integration	\N	Timor-Leste: Preparing for Regional Economic Integration	\N	\N	\N	\N	\N	\N	\N	2014-12-31	2016-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24775	Timor-Leste: Road Network Upgrading Project	\N	Timor-Leste: Road Network Upgrading Project	\N	\N	The project is classified category B. The upgrading of roads will involve widening and will require additional land. The government has endorsed a resettlement framework, which outlines the principles and procedures to purchase land through negotiation.	\N	The project is classified category B. The upgrading of roads will involve widening and will require additional land. The government has endorsed a resettlement framework, which outlines the principles and procedures to purchase land through negotiation.	\N	\N	2012-06-13	2017-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24776	Timor-Leste: Road Network Upgrading Sector Project	\N	Timor-Leste: Road Network Upgrading Sector Project	\N	\N	\N	\N	\N	\N	\N	2015-12-18	2020-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24777	Timor-Leste: Road Network Upgrading Sector Project (additional financing)	\N	Timor-Leste: Road Network Upgrading Sector Project (additional financing)	\N	\N	\N	\N	\N	\N	\N	2016-05-19	2021-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
23914	Justice System Programme (JSP)	\N	Justice System Programme (JSP)	\N	\N	The Justice System Programme (JSP) is a comprehensive capacity development programme for the justice sector in Timor-Leste	\N	The Justice System Programme (JSP) is a comprehensive capacity development programme for the justice sector in Timor-Leste	\N	\N	2014-01-01	2018-12-31	2016-07-27	\N	\N	\N	\N	\N	A	1	\N	\N
1255	Watermelon Production	\N	Watermelon Production	\N	\N	\N	\N	\N	\N	\N	2003-03-03	\N	2016-07-29	\N	\N	\N	\N	\N	C	\N	\N	\N
24040	Community HIV/AIDS Mobilization Program (CHAMP)	\N	Community HIV/AIDS Mobilization Program (CHAMP)	\N	\N	\N	\N	\N	\N	\N	2012-03-01	2015-12-31	2016-08-11	\N	\N	\N	\N	\N	C	\N	\N	\N
24797	Timor-Leste Resilience and Social Cohesion (TL-RSC) Project About the TL-RSC	\N	Timor-Leste Resilience and Social Cohesion (TL-RSC) Project About the TL-RSC	\N	\N	To support MSS DPBSC to increase its capacities to consolidate and strengthen social cohesion and women's engagement	\N	To support MSS DPBSC to increase its capacities to consolidate and strengthen social cohesion and women's engagement	\N	\N	2014-01-01	2017-01-31	2016-08-16	\N	\N	\N	\N	\N	A	1	\N	\N
24798	SAR-ZEESM Project Support for the Institutional Development of the Authority of the Oe-Cusse Special Administrative Region and Special Economic Zones for Social Market Economy	\N	SAR-ZEESM Project Support for the Institutional Development of the Authority of the Oe-Cusse Special Administrative Region and Special Economic Zones for Social Market Economy	\N	\N	Provide an opportunity for policy experimentation and design thinking in solving of the region's perennial social-economic challenges	\N	Provide an opportunity for policy experimentation and design thinking in solving of the region's perennial social-economic challenges	\N	\N	2015-01-01	2017-12-31	2016-08-16	\N	\N	\N	\N	\N	A	1	\N	\N
24799	Strengthening Community Resilience to Climate Induced Natural Disasters in the Dili to Ainaro Road Development Corridor About the Dili-Ainaro Corridor Joint	\N	Strengthening Community Resilience to Climate Induced Natural Disasters in the Dili to Ainaro Road Development Corridor About the Dili-Ainaro Corridor Joint	\N	\N	Improve understanding of the natural disaster risks faced by the Dili-Ainaro corridor, and communicate those risks to strengthen evidence based planning and investment	\N	Improve understanding of the natural disaster risks faced by the Dili-Ainaro corridor, and communicate those risks to strengthen evidence based planning and investment	\N	\N	2014-08-01	2018-07-31	2016-08-16	\N	\N	\N	\N	\N	A	1	\N	\N
24800	Strengthening Disaster Risk Management (DRM) Programme	\N	Strengthening Disaster Risk Management (DRM) Programme	\N	\N	Educate key decision makers within the Government on the risks of natural disasters and extreme weather events and their links to development within the context of climate change	\N	Educate key decision makers within the Government on the risks of natural disasters and extreme weather events and their links to development within the context of climate change	\N	\N	2011-04-01	2018-12-31	2016-08-16	\N	\N	\N	\N	\N	A	1	\N	\N
