24968	Australian NGO Cooperation Program (ANCP)	\N	Australian NGO Cooperation Program (ANCP)	\N	\N	The ANCP is the Departament of Foreign Affairs and Trade'a largest annual grants program that provides funding to accredited Australian non-goverment organizations (NGOs) to deliver community developmetn projects in developing countries	\N	The ANCP is the Departament of Foreign Affairs and Trade'a largest annual grants program that provides funding to accredited Australian non-goverment organizations (NGOs) to deliver community developmetn projects in developing countries	\N	\N	2014-07-01	2020-12-31	2016-11-14	\N	\N	\N	\N	\N	A	1	\N	\N
24969	Australia-Timor Leste Patnership for Human Development	\N	Australia-Timor Leste Patnership for Human Development	\N	\N	This program in TLS will deliver Australia's development assitance in health, water, education, nutrition, gender Equality, disability and social protection	\N	This program in TLS will deliver Australia's development assitance in health, water, education, nutrition, gender Equality, disability and social protection	\N	\N	2011-10-27	2021-05-21	2016-11-14	\N	\N	\N	\N	\N	A	1	\N	\N
24970	Australian Direct Aid Program	\N	Australian Direct Aid Program	\N	\N	The Direct Aid program (DAP) is a flexibel, small grants program funded from Australian's Aid budget and manged through 66 Australian embassies and consulates overseas	\N	The Direct Aid program (DAP) is a flexibel, small grants program funded from Australian's Aid budget and manged through 66 Australian embassies and consulates overseas	\N	\N	2000-01-01	2020-06-30	2016-11-14	\N	\N	\N	\N	\N	A	1	\N	\N
24971	Australian Award Timor Leste Program	\N	Australian Award Timor Leste Program	\N	\N	This aims to increase the number of Timorense accessing and completing tertiary study in Timor Leste, but also provides a pathway for future post graduate Australia Awards Scholarship	\N	This aims to increase the number of Timorense accessing and completing tertiary study in Timor Leste, but also provides a pathway for future post graduate Australia Awards Scholarship	\N	\N	2010-01-01	2020-12-31	2016-11-14	\N	\N	\N	\N	\N	A	1	\N	\N
24972	Ausaid Program Management Expenses	\N	Ausaid Program Management Expenses	\N	\N	Expenses related to the management of Ausais Program	\N	Expenses related to the management of Ausais Program	\N	\N	2010-07-01	2020-12-31	2016-11-14	\N	\N	\N	\N	\N	A	1	\N	\N
24973	Management of a Program to Support the National Program for Village Development Timor Leste-PNDS	\N	Management of a Program to Support the National Program for Village Development Timor Leste-PNDS	\N	\N	PNDS is a nation-widw Community development program of the goverment of the Timor Leste	\N	PNDS is a nation-widw Community development program of the goverment of the Timor Leste	\N	\N	2012-07-01	2017-06-30	2016-11-14	\N	\N	\N	\N	\N	A	1	\N	\N
24930	Cooperation of the National Laboratory of Civil Engineering	\N	Cooperation of the National Laboratory of Civil Engineering	Cooperacao do Laboratorio Nacional de Engenharia Civil	\N	LNEC Cooperation in the Creation of a Civil Engineering Laboratory in East Timor	\N	LNEC Cooperation in the Creation of a Civil Engineering Laboratory in East Timor	Cooperacao do LNEC na Criacao de Um Laboratorio de Engenharia Civil em Timor Leste, propicio a formacao de quadros e transferensia de technoloia e conhecimento	\N	2011-01-01	2016-12-31	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24974	Strengthening of Social Protection System in the PALOP and Timor Leste	\N	Strengthening of Social Protection System in the PALOP and Timor Leste	\N	\N	Supporting national institutions in the design, implementation and evaluation of social protection programmes with a view to the implementation of national social protection floor schemes	\N	Supporting national institutions in the design, implementation and evaluation of social protection programmes with a view to the implementation of national social protection floor schemes	\N	\N	2015-12-13	2018-12-31	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24975	Institutional Strengthening for Gender Equality and Women's Empowerment in Timor Leste	\N	Institutional Strengthening for Gender Equality and Women's Empowerment in Timor Leste	\N	\N	Gender Equality advocates capacity do demand gender equality increased	\N	Gender Equality advocates capacity do demand gender equality increased	\N	\N	2013-06-19	2018-06-19	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24976	Institutional Strengthening for Gender Equality and Women's Empowerment in Timor Leste	\N	Institutional Strengthening for Gender Equality and Women's Empowerment in Timor Leste	\N	\N	Increased implementation of Gender Equality Commitment ot the 5th Constitutional Goverment	\N	Increased implementation of Gender Equality Commitment ot the 5th Constitutional Goverment	\N	\N	2013-06-19	2016-12-31	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
25003	Aquaculture Development	\N	Aquaculture Development	\N	\N	An Implementation plan developed to implement the National Aquaculture Development startegy	\N	An Implementation plan developed to implement the National Aquaculture Development startegy	\N	\N	2013-06-26	2019-06-30	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
25008	English Language Training for Officials	\N	English Language Training for Officials	\N	\N	The Programme has also assiste participants to develop links with ELTO colleagues	\N	The Programme has also assiste participants to develop links with ELTO colleagues	\N	\N	2011-10-01	2017-06-30	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
24977	Protecting Victims of Trafficking through Enhanced Partnership, Identification and Referral (PVEPIR)	\N	Protecting Victims of Trafficking through Enhanced Partnership, Identification and Referral (PVEPIR)	\N	\N	The Project aims to Strengthen national surveillance and referral capacities to ensure effective protection of Victims of trafficking (VoT) in Timor Leste	\N	The Project aims to Strengthen national surveillance and referral capacities to ensure effective protection of Victims of trafficking (VoT) in Timor Leste	\N	\N	2016-10-01	2018-09-30	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24979	Strengthening "Monitoring and Evaluation" in Timor Leste	\N	Strengthening "Monitoring and Evaluation" in Timor Leste	\N	\N	To analyse systematically the result obtained in the first phase of implementation of the strategic	\N	To analyse systematically the result obtained in the first phase of implementation of the strategic	\N	\N	2016-04-01	2017-05-05	2017-04-28	\N	\N	\N	\N	\N	A	1	\N	\N
24875	Protecting Victims of Trafficking Enchanceh Partnership, Identification and Referal (PVEPIR)	\N	Protecting Victims of Trafficking Enchanceh Partnership, Identification and Referal (PVEPIR)	\N	\N	\N	\N	\N	\N	\N	2015-10-01	2018-09-30	2017-07-04	\N	\N	\N	\N	\N	C	1	\N	\N
23354	Disaster Risk Reductio- Building Community Reselience in Timor Leste (DRRBCR) Phase III	\N	Disaster Risk Reductio- Building Community Reselience in Timor Leste (DRRBCR) Phase III	\N	\N	Building on the progress in Phase I and II of its implementation, the Disaster Risk Reduction- Building Community Reselience in Timor Leste (DRRBCR) Phase III aims at further strengthening disaster risk management (DRM) governance structures and operations across Timor Leste	\N	Building on the progress in Phase I and II of its implementation, the Disaster Risk Reduction- Building Community Reselience in Timor Leste (DRRBCR) Phase III aims at further strengthening disaster risk management (DRM) governance structures and operations across Timor Leste	\N	\N	2016-01-01	2016-12-31	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24980	Making the Case for Human Trafficking in Timor Leste: Capacity Building and Policy Development	\N	Making the Case for Human Trafficking in Timor Leste: Capacity Building and Policy Development	\N	\N	Focus of the project will be to enchance the capacity of law enforcement agencies in Timor Leste on Human Trafficking a collection of relevant data and information on the situastion of human trafficking will be gathered throughout the duration of the project, with a specific focus on Dili, capital of Timor Leste and main hub for the great majority of internal and international migrants.	\N	Focus of the project will be to enchance the capacity of law enforcement agencies in Timor Leste on Human Trafficking a collection of relevant data and information on the situastion of human trafficking will be gathered throughout the duration of the project, with a specific focus on Dili, capital of Timor Leste and main hub for the great majority of internal and international migrants.	\N	\N	2016-09-30	2016-12-31	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24981	Making the Case: Informing Program and Policy Development on Human Trafficking in the Timor Leste-Indonesia Border Area	\N	Making the Case: Informing Program and Policy Development on Human Trafficking in the Timor Leste-Indonesia Border Area	\N	\N	The Objective This project is to map and identify the current situation and trends concerning internal and transnational Trafficking in person (TIP), as well as other related transnational organized crime TOC in the border area, through a comprehensive baseline assessment in the border areas of indonesia and Timor Leste	\N	The Objective This project is to map and identify the current situation and trends concerning internal and transnational Trafficking in person (TIP), as well as other related transnational organized crime TOC in the border area, through a comprehensive baseline assessment in the border areas of indonesia and Timor Leste	\N	\N	2016-11-04	2017-04-03	2016-11-16	\N	\N	\N	\N	\N	A	1	\N	\N
24982	Community Development	\N	Community Development	\N	\N	Peace Corps Timor Leste Community Development Program is aiming to increase the economic opportunities, food security, and hygiene habits of East Timorese Communities	\N	Peace Corps Timor Leste Community Development Program is aiming to increase the economic opportunities, food security, and hygiene habits of East Timorese Communities	\N	\N	2015-02-01	2020-02-29	2016-11-16	\N	\N	\N	\N	\N	A	1	\N	\N
24983	Legal Capacity Development Adviser to the office of the President	\N	Legal Capacity Development Adviser to the office of the President	\N	\N	The expert will strengthen the capacity of the Department of Legal and Constitutional Affairs' national legal advisers so that they can assist the president on exerting its functions, namely ensuring the due adminstrative course of legal diplomas submitted promulgation, as well as following-up decrees and other acts of legal and constitutional competence of the president	\N	The expert will strengthen the capacity of the Department of Legal and Constitutional Affairs' national legal advisers so that they can assist the president on exerting its functions, namely ensuring the due adminstrative course of legal diplomas submitted promulgation, as well as following-up decrees and other acts of legal and constitutional competence of the president	\N	\N	2015-06-01	2017-06-30	2016-11-16	\N	\N	\N	\N	\N	A	1	\N	\N
25064	Technical Assistance and capacity Building programe to strengthen HASATIL networks and CSoS with decentralized actions in the field of rural development	\N	Technical Assistance and capacity Building programe to strengthen HASATIL networks and CSoS with decentralized actions in the field of rural development	\N	\N	Strategic vision, technical and financial management	\N	Strategic vision, technical and financial management	\N	\N	2012-07-03	\N	2017-07-14	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
23712	Adolescent and Youth Participation	\N	Adolescent and Youth Participation	\N	\N	Child online protection, technical support of Youth Parliament activities	\N	Child online protection, technical support of Youth Parliament activities	\N	\N	2014-01-02	\N	2016-11-21	\N	\N	\N	\N	\N	A	1	\N	\N
24994	Volunteer Service Abroad (Timor Leste)	\N	Volunteer Service Abroad (Timor Leste)	\N	\N	Improved Capacity of Public Service Agencies; improved public service staff competence	\N	Improved Capacity of Public Service Agencies; improved public service staff competence	\N	\N	2014-02-28	\N	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
24997	Strengthening Economic Development for Youth	\N	Strengthening Economic Development for Youth	\N	\N	Improve sustainable economic development for 600 youth and their families in two districts in rural	\N	Improve sustainable economic development for 600 youth and their families in two districts in rural	\N	\N	2013-10-30	\N	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
